BMI,age,Profile_Effort,app_usage_time_min,swipe_right_ratio,emoji_usage_rate,profile_pics_count,bio_length,Is_Top_Tier
19.311181333588685,25,1115,221.0,0.76,0.42,5,223,0
26.68780552252609,20,471,207.0,0.28,0.56,3,157,0
21.1,31,1848,40.0,0.39,0.2,6,308,1
18.698060941828256,19,1144,247.0,0.75,0.11,4,286,0
23.314285714285717,28,2922,9.0,0.83,0.42,6,487,0
21.59334126040428,39,177,133.0,0.57,0.37,3,59,0
27.612456747404845,24,2550,261.0,0.73,0.54,6,425,1
19.79997687593941,58,890,9.0,0.92,0.08,2,445,0
25.904010519395136,38,284,73.0,0.51,0.16,2,142,0
23.300460223537147,44,246,63.0,0.42,0.29,6,41,0
27.614265927977836,49,1794,215.0,0.3,0.2,6,299,1
19.699546485260775,45,625,211.0,0.49,0.24,5,125,0
27.713056111400455,37,996,207.0,1.0,0.1,4,249,1
27.50113173381621,47,1368,56.0,0.34,0.33,4,342,0
26.793279766252738,52,8,59.0,0.13,0.09,1,8,0
24.89113349996135,43,882,141.0,0.34,0.18,2,441,0
25.70993460539281,45,1230,15.0,0.66,0.64,5,246,0
29.78521419247656,33,0,71.0,0.43,0.39,0,208,0
22.80610475199445,31,1884,20.0,0.76,0.39,4,471,1
18.200692041522494,23,1164,90.0,0.64,0.24,6,194,0
23.58645627876397,51,2040,10.0,0.63,0.09,6,340,1
23.98891966759003,48,1980,215.0,0.41,0.27,5,396,1
29.087035123966942,41,865,176.0,0.23,0.28,5,173,0
26.79012345679012,25,1437,162.0,0.77,0.12,3,479,1
20.189072264060243,53,612,50.0,0.76,0.61,4,153,0
22.400054717690917,37,996,127.0,0.6,0.39,3,332,1
21.20931017034913,53,820,225.0,0.48,0.25,4,205,0
19.49411498415573,33,106,230.0,0.47,0.09,1,106,0
24.49782123498778,50,1098,39.0,0.45,0.67,3,366,0
29.412570927332037,58,760,233.0,0.34,0.29,5,152,0
24.197048611111114,38,645,252.0,0.49,0.25,5,129,0
26.512345679012345,31,684,72.0,0.36,0.55,4,171,0
22.401902497027347,26,1760,188.0,0.97,0.23,4,440,1
19.288888888888888,42,0,285.0,0.3,0.33,1,0,0
25.185077660037745,39,1260,22.0,0.48,0.31,4,315,0
25.20707088816379,59,65,71.0,0.5,0.02,5,13,0
19.885728877397934,19,2622,286.0,0.54,0.26,6,437,1
19.29123042642166,35,304,216.0,0.54,0.14,2,152,0
26.784570037165196,54,396,59.0,0.53,0.41,1,396,0
26.6,27,108,60.0,0.55,0.13,2,54,0
18.60116725445523,59,1062,98.0,0.15,0.58,6,177,0
24.103468547912993,52,2610,114.0,0.63,0.3,6,435,1
27.5896507599638,21,704,124.0,0.4,0.02,2,352,0
21.490638962747735,53,810,40.0,0.63,0.37,3,270,0
27.41198602526202,40,35,121.0,0.22,0.09,5,7,0
24.3,18,1794,290.0,0.28,0.62,6,299,1
24.799999999999997,56,10,206.0,0.62,0.54,2,5,0
26.397977394408095,31,150,294.0,0.6,0.28,1,150,0
26.298487836949374,25,1804,258.0,0.28,0.09,4,451,1
23.49056350506054,38,40,180.0,0.27,0.14,5,8,1
19.71326164874552,40,0,94.0,0.62,0.39,0,71,0
24.79338842975207,56,2430,115.0,0.4,0.14,6,405,1
25.403911564625854,40,664,92.0,0.37,0.47,2,332,0
22.51644459436667,51,1137,193.0,0.4,0.08,3,379,1
19.311128240496572,55,819,15.0,0.31,0.18,3,273,0
21.396700919415903,38,333,34.0,0.86,0.12,3,111,0
22.802454483472637,44,1512,236.0,0.31,0.37,4,378,0
25.712014473287464,45,2562,81.0,0.39,0.09,6,427,0
19.814814814814813,43,2352,166.0,0.27,0.09,6,392,1
29.792574976879376,35,1098,113.0,0.21,0.48,3,366,1
23.081253518483773,45,12,152.0,0.76,0.2,4,3,0
20.492494518468547,38,0,23.0,0.25,0.15,0,412,1
20.689058171745152,38,782,124.0,0.32,0.25,2,391,0
29.415477843706604,48,34,76.0,0.22,0.41,1,34,0
26.91062550583882,28,300,239.0,0.55,0.27,6,50,0
22.29051246537396,30,1600,65.0,0.71,0.25,5,320,1
22.02140309155767,51,0,288.0,0.48,0.35,0,163,0
18.21368693796677,57,684,154.0,0.39,0.44,4,171,0
27.788733909426657,43,2400,37.0,0.49,0.08,5,480,1
20.20695338970117,59,570,62.0,0.17,0.37,5,114,0
18.8124632569077,50,1344,39.0,0.57,0.16,6,224,1
22.40631163708087,25,628,133.0,0.45,0.17,2,314,0
28.408304498269896,51,183,183.0,0.55,0.27,1,183,0
24.480540515525938,27,830,54.0,0.65,0.24,5,166,0
26.109993935331477,48,382,259.0,0.06,0.23,1,382,0
28.39302112029385,42,0,244.0,0.87,0.09,0,362,0
24.38635130390373,54,1144,51.0,0.15,0.22,4,286,1
22.507088846880908,58,720,9.0,0.66,0.37,5,144,1
24.500838286846513,55,153,283.0,0.28,0.16,1,153,0
28.804653781197224,31,834,111.0,0.58,0.06,6,139,1
27.021955338712708,54,1149,60.0,0.38,0.14,3,383,0
26.288088642659282,47,692,119.0,0.66,0.36,2,346,0
23.007856341189676,35,131,204.0,0.58,0.14,1,131,0
18.996189797428798,44,459,155.0,0.33,0.2,1,459,0
21.605581007913372,36,2220,86.0,0.31,0.22,6,370,1
22.41051862673484,22,132,1.0,0.39,0.14,4,33,0
24.890738813735688,54,448,218.0,0.33,0.32,2,224,0
25.200340127290062,48,78,185.0,0.2,0.19,1,78,0
26.377898098014718,30,1161,291.0,0.55,0.52,3,387,0
20.70204081632653,27,1050,54.0,0.31,0.26,3,350,0
23.594430864066318,24,2922,51.0,0.69,0.17,6,487,1
22.41051862673484,29,666,226.0,0.52,0.55,2,333,0
28.01426872770511,52,884,291.0,0.63,0.31,2,442,1
25.98727482616983,48,0,101.0,0.61,0.01,0,47,0
24.19068998109641,52,2856,174.0,0.37,0.22,6,476,1
27.303438382155587,56,912,277.0,0.7,0.41,3,304,1
29.093809073724007,41,626,186.0,0.31,0.52,2,313,0
27.790174043571746,21,1287,249.0,0.35,0.26,3,429,1
19.394250074757572,30,88,92.0,0.5,0.25,1,88,0
29.503465690947976,46,0,76.0,0.37,0.31,0,33,0
23.014784331656756,37,400,183.0,0.39,0.18,5,80,0
29.412570927332037,57,350,69.0,0.1,0.42,2,175,0
26.110586011342157,28,344,257.0,0.5,0.61,4,86,0
28.28764641951455,28,372,289.0,0.82,0.3,6,62,0
24.913494809688583,21,670,36.0,0.43,0.06,5,134,0
21.188431799735145,28,2562,169.0,0.77,0.16,6,427,1
21.616326530612245,53,0,219.0,0.4,0.29,0,147,0
28.30780256203529,29,183,163.0,0.4,0.09,3,61,0
20.30405060708091,38,435,33.0,0.76,0.28,1,435,0
27.69976036486382,34,2470,139.0,0.55,0.12,5,494,0
19.39530581570123,21,1692,37.0,0.35,0.03,4,423,1
19.500810885645343,56,642,133.0,1.0,0.42,3,214,0
29.503616042077578,40,30,14.0,0.62,0.19,5,6,0
24.690405462752206,18,1968,220.0,0.62,0.1,6,328,1
19.885714285714286,32,1445,201.0,0.18,0.1,5,289,1
24.395883917215862,36,580,201.0,0.45,0.16,2,290,0
23.420025437480813,20,342,125.0,0.74,0.3,3,114,0
27.021955338712708,46,16,64.0,0.47,0.18,2,8,0
26.599737286545324,49,1330,285.0,0.37,0.56,5,266,1
22.497704315886136,28,0,155.0,0.46,0.08,0,402,1
26.0,29,1074,18.0,0.46,0.34,6,179,1
29.010519395134775,21,0,64.0,0.7,0.43,0,368,0
25.41757443718228,27,1180,244.0,0.34,0.18,5,236,0
25.703124999999993,40,0,48.0,0.53,0.43,0,469,0
18.29966680549771,49,1370,114.0,0.27,0.27,5,274,1
25.003628973726233,47,448,133.0,0.44,0.34,4,112,0
24.502037120869172,48,772,276.0,0.87,0.29,2,386,0
27.997593595261236,30,116,192.0,0.14,0.11,2,58,0
18.398466033601167,51,828,270.0,0.41,0.42,3,276,0
22.70995275110501,30,90,275.0,0.34,0.15,6,15,0
26.39033414267545,41,1312,92.0,0.5,0.35,4,328,0
21.59779614325069,31,123,246.0,0.75,0.25,1,123,0
18.78842732748666,48,618,244.0,0.53,0.27,2,309,0
21.702634229724367,57,52,106.0,0.43,0.19,4,13,0
20.08918517183911,43,0,140.0,0.53,0.12,0,290,0
25.794274929223022,49,464,223.0,0.54,0.45,4,116,0
19.104938271604937,59,267,170.0,0.69,0.47,1,267,0
24.587755102040816,57,831,239.0,0.4,0.23,3,277,0
27.214113365768757,36,1512,209.0,0.42,0.14,6,252,1
26.616143170197223,54,93,86.0,0.28,0.28,1,93,0
28.79912295496711,59,774,68.0,0.65,0.54,3,258,0
26.906122448979595,56,132,194.0,0.67,0.52,1,132,0
22.31311620524404,52,1870,76.0,0.62,0.46,5,374,0
23.0875941339675,18,1640,249.0,0.59,0.15,4,410,1
24.20282708744247,22,940,260.0,0.71,0.13,5,188,0
19.105835914585676,29,468,171.0,0.33,0.25,2,234,0
29.818653900766765,54,534,295.0,0.29,0.51,2,267,0
28.98916694022878,56,390,81.0,0.49,0.06,2,195,1
26.502821180555557,53,480,133.0,0.66,0.49,6,80,0
18.31168376457407,36,1500,58.0,0.44,0.58,6,250,0
19.805839002267575,39,0,5.0,0.91,0.33,0,251,0
22.285997732426306,26,1048,138.0,0.33,0.19,4,262,1
24.38875492201093,20,1458,48.0,0.5,0.41,6,243,0
28.10937659422508,34,826,110.0,0.29,0.28,2,413,0
27.303434040157633,21,243,84.0,0.45,0.35,1,243,0
26.7,54,105,183.0,0.06,0.28,5,21,1
23.291229956104985,37,861,126.0,0.6,0.24,3,287,0
24.890738813735688,56,722,273.0,0.84,0.22,2,361,0
27.990598577576996,42,397,235.0,0.58,0.33,1,397,0
25.502040816326527,39,1900,32.0,0.74,0.29,5,380,0
18.186188110879662,53,900,75.0,0.38,0.25,3,300,0
20.07881403640458,57,0,19.0,0.76,0.09,0,254,0
20.10451444331543,21,178,56.0,0.36,0.19,1,178,0
26.604938271604937,40,1458,20.0,0.72,0.28,6,243,0
23.493575154931552,32,310,196.0,0.48,0.45,1,310,1
20.8,20,332,290.0,0.33,0.32,4,83,0
26.397977394408095,39,0,195.0,0.4,0.17,0,217,0
27.491086507787582,46,2415,196.0,0.36,0.3,5,483,1
21.380177694835492,43,264,95.0,0.39,0.37,2,132,0
21.691371430014392,39,1380,135.0,0.42,0.26,5,276,1
28.61111111111111,22,592,214.0,0.36,0.12,2,296,1
27.797938742923503,19,800,228.0,0.65,0.22,5,160,0
18.191656574505913,53,822,23.0,0.48,0.48,2,411,0
23.014574657941704,51,241,279.0,0.33,0.23,1,241,0
28.40909090909091,29,900,236.0,0.69,0.08,4,225,1
29.906066093254868,43,414,194.0,0.53,0.25,1,414,1
18.78873966942149,23,1035,57.0,0.69,0.12,3,345,0
24.20866305705956,33,2196,181.0,0.41,0.17,6,366,1
25.30239135375369,28,0,234.0,0.63,0.18,0,420,0
26.79814821784787,37,1776,176.0,0.74,0.3,4,444,1
28.80086946021012,55,2430,21.0,0.77,0.32,6,405,0
22.211342729779176,50,202,150.0,0.62,0.49,1,202,0
24.390243902439025,25,381,123.0,0.48,0.33,3,127,0
21.11111111111111,49,18,151.0,0.64,0.33,3,6,0
21.800709957330845,59,184,249.0,0.66,0.34,2,92,0
20.904195011337873,24,0,299.0,0.57,0.05,0,293,0
21.29057302397802,22,319,269.0,0.75,0.83,1,319,0
24.59533850155299,26,162,297.0,0.78,0.34,3,54,0
26.587771203155818,49,351,46.0,0.96,0.38,1,351,0
18.57759429536499,22,750,64.0,0.44,0.24,2,375,0
22.39397542608006,46,0,77.0,0.63,0.11,0,255,0
25.6,28,0,41.0,0.94,0.48,0,335,0
19.012345679012345,57,644,267.0,0.41,0.06,4,161,0
25.088757396449708,29,0,272.0,0.63,0.2,0,84,0
20.715630885122412,41,1268,267.0,0.07,0.31,4,317,1
23.491599707815922,48,2130,133.0,0.43,0.31,5,426,1
27.49563968400534,33,357,276.0,0.78,0.27,1,357,0
21.41582391433671,23,499,132.0,0.78,0.5,1,499,0
27.60340999424358,57,225,135.0,0.56,0.54,5,45,0
24.793388429752067,54,94,128.0,0.59,0.09,1,94,0
21.10123761711724,46,336,179.0,0.43,0.34,3,112,0
27.39225712198685,53,0,49.0,0.64,0.45,0,494,0
18.804309092404264,31,2,158.0,0.65,0.52,1,2,0
24.90466798159106,34,2748,103.0,0.53,0.25,6,458,1
29.017447199265384,20,2190,210.0,0.38,0.5,6,365,1
22.30033081285444,53,1110,211.0,0.49,0.03,5,222,0
26.394806828905597,55,0,67.0,0.45,0.43,0,396,1
29.61595020690127,38,698,266.0,0.75,0.48,2,349,0
22.10197710718002,28,1254,282.0,0.87,0.21,6,209,1
24.92271105826397,35,220,247.0,0.51,0.29,5,44,0
23.109886746250382,31,144,92.0,0.44,0.17,6,24,1
20.495867768595044,46,1854,214.0,0.4,0.4,6,309,0
28.796934427635904,33,1196,32.0,0.72,0.3,4,299,0
21.69592116682064,26,516,49.0,0.68,0.63,3,172,0
19.597841552793366,26,2958,250.0,0.57,0.2,6,493,1
18.50415512465374,33,44,118.0,0.6,0.16,1,44,0
27.400353795777033,51,30,65.0,0.73,0.2,3,10,1
21.8,47,468,61.0,0.42,0.35,1,468,0
28.395475276353423,31,0,75.0,0.76,0.35,0,147,1
20.100221158422215,57,970,42.0,0.36,0.12,2,485,0
22.61357490535425,33,922,42.0,0.15,0.36,2,461,1
23.306680053067517,25,1725,131.0,0.32,0.06,5,345,0
26.098121771327897,28,426,18.0,0.69,0.55,6,71,0
23.9188302920412,24,435,238.0,0.51,0.43,1,435,0
27.901234567901234,53,766,229.0,0.15,0.29,2,383,0
25.507601265177023,34,1220,8.0,0.69,0.34,4,305,1
28.717678497497083,34,90,143.0,0.39,0.12,5,18,0
25.612615630395013,33,900,47.0,0.49,0.49,5,180,0
28.80658436213991,28,267,200.0,0.48,0.29,3,89,0
29.711248469646748,21,295,147.0,0.55,0.43,5,59,0
25.215044695564174,52,39,169.0,0.51,0.34,1,39,0
19.886363636363637,18,120,2.0,0.4,0.49,2,60,0
29.695290858725762,30,308,169.0,0.68,0.08,2,154,0
22.298522433548086,47,1497,53.0,0.74,0.23,3,499,1
19.91042192028304,37,476,36.0,0.84,0.35,1,476,0
29.903880384478455,27,867,130.0,0.46,0.47,3,289,0
26.093030900723207,44,249,220.0,0.55,0.22,1,249,0
19.311856974194637,25,1670,238.0,0.59,0.2,5,334,1
24.996981040937083,31,96,95.0,0.34,0.32,6,16,0
19.200000000000003,46,9,123.0,0.52,0.59,3,3,0
28.89143823209757,22,0,213.0,0.34,0.56,0,12,0
29.818560380725764,55,0,108.0,0.04,0.54,0,447,0
24.278185667312282,39,314,230.0,0.55,0.36,1,314,0
20.895300416418802,41,678,69.0,0.86,0.5,2,339,0
20.296184317348338,48,248,284.0,0.72,0.22,2,124,0
22.694018931589476,36,1224,25.0,0.54,0.27,4,306,1
29.81481481481481,44,440,60.0,0.54,0.37,4,110,0
24.79947403024326,41,38,209.0,0.32,0.21,1,38,0
22.60387811634349,49,1515,37.0,0.43,0.58,5,303,1
18.689214690085645,53,10,57.0,0.58,0.22,5,2,0
27.710257656781717,47,96,153.0,0.27,0.19,1,96,0
21.606648199445985,27,0,175.0,0.45,0.32,0,356,1
28.905075731298414,31,485,231.0,0.47,0.1,5,97,0
21.113119834710748,34,796,201.0,0.65,0.29,4,199,0
25.888411045722048,50,2150,109.0,0.66,0.23,5,430,0
25.72103221453871,58,742,122.0,0.41,0.07,2,371,0
28.211406999285785,37,384,202.0,0.34,0.32,4,96,0
25.59651559146572,47,2406,245.0,0.4,0.38,6,401,0
23.811803760094477,56,54,257.0,0.38,0.13,3,18,0
27.798773830519863,44,418,236.0,0.4,0.6,1,418,1
23.015628740467154,24,1560,264.0,0.19,0.36,5,312,1
29.78640015677053,22,2425,226.0,0.31,0.09,5,485,1
27.989411157024794,59,435,271.0,0.0,0.52,3,145,0
28.99459524022813,47,0,153.0,0.2,0.22,0,447,0
26.015624999999993,24,0,174.0,0.7,0.37,0,242,0
24.807434006743236,51,880,64.0,0.65,0.22,5,176,0
29.402339368690914,32,1668,75.0,0.55,0.41,4,417,0
24.50284090909091,48,685,263.0,0.33,0.14,5,137,0
19.68555951909103,48,1497,282.0,0.36,0.59,3,499,0
21.379980563654037,50,250,140.0,0.64,0.64,1,250,0
27.803426695393455,43,285,161.0,0.21,0.11,3,95,0
26.80943777234563,44,756,38.0,0.32,0.32,6,126,1
28.692652849424622,45,214,37.0,0.33,0.82,1,214,1
25.697959183673472,27,972,236.0,0.4,0.21,3,324,0
23.50242382271468,29,2328,144.0,0.38,0.38,6,388,1
22.187499999999993,40,1272,237.0,0.65,0.1,3,424,1
19.705226985959357,43,0,168.0,0.43,0.25,0,418,0
23.309053069719038,50,0,160.0,0.74,0.49,2,0,0
26.410883196939103,47,482,125.0,0.36,0.39,1,482,0
21.08302677900399,38,590,284.0,0.27,0.53,5,118,0
22.003863273704543,29,865,278.0,0.48,0.42,5,173,0
18.59504132231405,19,2370,24.0,0.91,0.08,6,395,1
28.69165023011177,32,84,118.0,0.61,0.34,4,21,0
26.494565217391305,42,818,146.0,0.53,0.08,2,409,1
19.512331681643854,34,2230,56.0,0.45,0.27,5,446,1
24.099722991689752,22,1140,88.0,0.24,0.55,4,285,0
26.483011937557393,56,1158,126.0,0.42,0.54,3,386,0
20.692552781765347,19,325,294.0,0.6,0.11,1,325,0
27.689795918367345,23,316,184.0,0.53,0.43,2,158,0
25.110501447950003,40,0,124.0,0.16,0.43,0,307,1
25.003302946228036,32,460,285.0,0.41,0.46,2,230,0
27.997976049924105,45,208,145.0,0.49,0.33,1,208,1
19.886363636363637,56,152,258.0,0.75,0.36,2,76,0
18.402203856749313,52,744,29.0,0.68,0.34,2,372,0
28.089010954714272,45,126,201.0,0.63,0.32,6,21,0
24.29886908721684,33,603,58.0,0.45,0.19,3,201,0
19.792749829681956,43,0,129.0,0.33,0.15,0,460,0
24.99248220789201,29,1590,110.0,0.42,0.31,6,265,1
27.396738302088092,26,624,121.0,0.57,0.11,3,208,0
23.900657414170926,26,562,3.0,0.67,0.12,2,281,0
20.716253443526174,19,710,100.0,0.54,0.09,5,142,0
27.40686632578524,41,20,129.0,0.53,0.64,1,20,0
22.6,33,0,53.0,0.35,0.3,0,198,0
20.62222222222222,39,1468,109.0,0.56,0.34,4,367,0
29.49245541838134,40,920,300.0,0.66,0.37,4,230,1
24.69592373438527,23,8,145.0,0.22,0.24,1,8,0
23.906888958792067,22,36,110.0,0.11,0.59,6,6,0
27.400353795777033,47,980,79.0,0.36,0.32,4,245,0
20.092592592592588,27,777,23.0,0.79,0.51,3,259,0
19.288888888888888,42,630,227.0,0.55,0.19,6,105,1
24.60451636275812,57,1782,133.0,0.58,0.04,6,297,1
25.490311909262758,49,834,84.0,0.91,0.5,2,417,0
26.014495290781138,32,1812,158.0,0.6,0.33,4,453,1
22.191956417240824,45,912,50.0,0.35,0.21,4,228,0
26.589183410542475,30,340,103.0,0.3,0.36,5,68,0
28.692401243187245,30,282,283.0,0.35,0.2,2,141,1
29.912207955617827,36,1432,97.0,0.19,0.24,4,358,0
23.689398242507266,51,482,226.0,0.51,0.42,2,241,0
23.71883656509695,32,413,272.0,0.31,0.11,1,413,0
19.585429050449623,56,1305,141.0,0.49,0.51,3,435,0
18.112594832171553,39,28,191.0,0.11,0.53,2,14,0
26.992187499999993,50,778,136.0,0.73,0.21,2,389,0
19.988242210464435,37,888,17.0,0.55,0.49,3,296,0
19.397079934175977,33,666,206.0,0.61,0.42,3,222,1
20.613470025492724,52,8,102.0,0.36,0.36,1,8,0
21.096190514828187,19,849,288.0,0.72,0.1,3,283,1
26.10348165943562,37,462,72.0,0.45,0.34,6,77,0
19.497084548104958,41,2130,146.0,0.54,0.27,6,355,1
26.3891779396462,44,880,231.0,0.34,0.25,5,176,0
27.596223674655047,23,260,192.0,0.55,0.28,5,52,1
29.41308950047295,44,478,208.0,0.74,0.22,1,478,0
21.795458009449774,27,1820,220.0,0.32,0.37,4,455,1
21.695998350897987,41,528,105.0,0.33,0.25,2,264,1
23.38853681593782,55,154,249.0,0.5,0.16,2,77,0
25.790119061745973,28,240,90.0,0.37,0.22,4,60,1
21.012491781722552,48,342,157.0,0.4,0.17,3,114,0
24.11334209044849,57,80,271.0,0.48,0.3,5,16,1
29.79722734274387,42,440,26.0,0.2,0.17,4,110,0
25.895131715237536,28,116,219.0,0.5,0.34,4,29,1
21.19309262166405,31,0,183.0,0.28,0.27,0,281,0
19.907844990548206,44,1413,39.0,0.39,0.35,3,471,0
29.894111570247933,43,378,80.0,0.37,0.48,6,63,0
19.392267434784372,50,258,38.0,0.9,0.31,1,258,0
25.104163019502124,27,2886,262.0,0.76,0.34,6,481,0
28.79008746355685,49,545,13.0,0.29,0.26,5,109,0
22.191358024691358,18,668,291.0,0.33,0.28,4,167,1
22.09369260711055,58,939,200.0,0.61,0.49,3,313,0
25.397923875432532,27,492,227.0,0.27,0.24,4,123,1
23.78638530242029,36,1008,175.0,0.47,0.46,4,252,1
18.88228299643282,40,1416,267.0,0.67,0.16,6,236,0
23.8980530016225,32,472,24.0,0.53,0.38,2,236,0
25.40123456790123,30,498,262.0,0.0,0.27,3,166,0
26.100535395597863,51,952,228.0,0.15,0.22,2,476,0
25.3069320474676,30,331,153.0,0.67,0.49,1,331,0
19.90356006976506,21,1560,241.0,0.65,0.32,4,390,1
27.80583259689433,22,363,224.0,0.42,0.48,3,121,0
18.984374999999996,27,474,43.0,0.45,0.6,6,79,0
21.81818181818182,40,44,273.0,0.57,0.47,2,22,0
26.794938016528928,22,720,152.0,0.31,0.42,3,240,0
22.598870056497173,59,330,244.0,0.51,0.55,1,330,0
21.387979059936736,25,154,131.0,0.39,0.44,2,77,0
26.505190311418687,26,401,131.0,0.34,0.22,1,401,0
28.698757013611107,37,336,21.0,0.24,0.06,3,112,0
28.29806914094115,18,1060,134.0,0.45,0.09,5,212,0
21.493498295669735,36,468,9.0,0.9,0.16,2,234,0
23.414249345620135,30,618,285.0,0.73,0.2,6,103,0
21.499958007894516,21,0,295.0,0.66,0.44,0,476,0
19.189677843523995,27,2586,60.0,0.62,0.34,6,431,1
20.68685776095187,21,2460,195.0,0.31,0.14,5,492,1
20.808561236623067,45,0,220.0,0.41,0.24,0,262,1
28.39834434363093,26,267,118.0,0.44,0.12,3,89,1
19.411906774544136,51,365,147.0,0.59,0.31,1,365,1
20.015031050986906,50,300,228.0,0.37,0.13,2,150,0
25.510204081632654,31,1225,281.0,0.59,0.03,5,245,0
29.002770083102494,50,910,271.0,0.22,0.16,2,455,0
27.490138067061142,22,774,237.0,0.43,0.21,6,129,0
24.814118068619543,54,1000,75.0,0.61,0.23,4,250,0
22.408786769347305,28,1316,270.0,0.33,0.43,4,329,0
19.81723329015091,54,122,117.0,0.59,0.47,2,61,0
27.802328224034746,18,548,292.0,0.67,0.2,4,137,0
25.4,30,2295,161.0,0.68,0.05,5,459,0
18.684509531624794,31,116,196.0,0.73,0.15,4,29,1
25.8111475042692,18,330,93.0,0.35,0.27,5,66,1
19.102040816326532,48,88,277.0,0.58,0.57,4,22,0
25.799350318129346,53,176,44.0,0.64,0.06,4,44,0
23.30246913580247,23,699,139.0,0.55,0.14,3,233,1
18.991964937910886,37,444,235.0,0.3,0.41,6,74,1
19.789514462809915,34,726,240.0,0.29,0.01,2,363,0
24.806428049671293,24,0,236.0,0.07,0.12,0,425,0
23.593975324467227,29,1035,167.0,1.0,0.16,5,207,0
23.61799816345271,31,0,203.0,0.44,0.24,0,229,0
18.314459265590184,35,1236,268.0,0.49,0.07,4,309,0
27.89339808070297,44,0,120.0,0.58,0.41,0,99,0
27.012549739822468,44,222,249.0,0.4,0.21,1,222,1
18.408941485864563,39,0,177.0,0.64,0.47,0,462,0
21.79699857258593,29,2310,128.0,0.22,0.15,6,385,1
19.39490931260478,27,481,133.0,0.48,0.14,1,481,0
22.310093652445367,41,1748,129.0,0.51,0.2,4,437,1
24.989587671803417,31,433,275.0,0.58,0.09,1,433,0
24.41389779052117,57,744,284.0,0.58,0.14,4,186,0
28.108137131198156,25,143,72.0,0.48,0.16,1,143,1
24.99887392459799,32,0,112.0,0.51,0.3,0,78,0
29.68943568712888,39,0,163.0,0.46,0.16,0,61,1
20.50071729372021,47,0,82.0,0.45,0.15,0,217,0
20.99196751172026,31,258,252.0,0.36,0.29,6,43,0
18.69591373964552,35,2028,11.0,0.89,0.2,6,338,1
21.790728931339185,45,666,113.0,0.68,0.39,3,222,0
26.189164370982553,52,336,66.0,0.52,0.25,3,112,0
25.303540455055607,59,698,211.0,0.3,0.36,2,349,0
20.304039983340278,54,1692,189.0,0.29,0.25,4,423,1
29.304968174633686,38,2604,203.0,0.81,0.24,6,434,1
20.3,48,0,150.0,0.64,0.14,0,171,0
28.595237051006535,46,0,277.0,0.32,0.23,0,354,0
25.403911564625854,20,368,203.0,0.91,0.06,1,368,0
18.40862604479685,45,11,65.0,0.38,0.24,1,11,0
29.69084787266606,45,944,242.0,0.62,0.59,2,472,0
26.88888888888889,31,2480,252.0,0.9,0.1,5,496,1
20.0,42,790,19.0,0.79,0.07,2,395,0
29.797262396694215,35,684,81.0,0.68,0.46,2,342,0
28.593749999999996,32,2225,30.0,0.7,0.06,5,445,1
26.80121527777778,21,1324,269.0,0.71,0.29,4,331,1
20.604081632653063,40,17,6.0,0.67,0.39,1,17,1
27.083600324661454,20,1420,149.0,0.45,0.46,4,355,0
22.594752186588924,33,1590,299.0,0.56,0.27,6,265,1
27.696793002915456,34,288,49.0,0.54,0.37,4,72,0
22.5972656091525,37,810,127.0,0.61,0.11,5,162,0
25.406080799666807,29,0,299.0,0.67,0.36,0,362,0
22.68967884897475,57,420,125.0,0.71,0.42,2,210,1
19.189419449064868,51,96,279.0,0.42,0.59,2,48,1
28.40054796351365,21,1404,191.0,0.74,0.19,6,234,0
26.612244897959183,18,630,40.0,0.25,0.29,3,210,0
20.879904875148632,46,805,96.0,0.34,0.23,5,161,0
19.395616319444446,59,232,214.0,0.47,0.11,2,116,1
26.491946934966933,24,150,17.0,0.33,0.16,6,25,1
29.204120211411595,39,402,134.0,0.48,0.21,3,134,0
29.310549424468963,25,410,262.0,0.84,0.5,5,82,0
18.201255448041447,38,232,101.0,0.56,0.04,1,232,0
19.705226985959357,33,145,281.0,0.88,0.49,5,29,0
20.10451444331543,51,72,92.0,0.48,0.44,3,24,0
27.70083102493075,33,436,41.0,0.69,0.18,2,218,0
25.11127907953305,22,0,298.0,0.64,0.15,0,342,1
21.083581340313383,28,585,287.0,0.46,0.34,5,117,0
20.512275480922522,59,1940,197.0,0.27,0.14,4,485,0
29.00037618412503,27,454,157.0,0.67,0.12,1,454,0
24.910865077875776,36,856,147.0,0.46,0.13,4,214,0
19.698587872315173,31,1602,137.0,0.49,0.23,6,267,0
29.79387429235012,25,936,33.0,0.92,0.45,6,156,1
21.799067226674225,46,1401,265.0,0.54,0.57,3,467,0
28.30678670360111,33,0,50.0,0.32,0.16,0,157,0
26.194629529011404,57,0,256.0,0.55,0.36,0,439,0
21.211072664359865,55,525,286.0,0.39,0.23,5,105,0
26.8870523415978,46,0,283.0,0.54,0.07,0,124,1
27.884070294784586,51,2010,55.0,0.3,0.09,5,402,1
21.987167440736666,25,0,251.0,0.34,0.17,0,240,0
18.107741059302853,21,670,213.0,0.6,0.29,5,134,0
27.181440443213294,20,910,31.0,0.15,0.31,2,455,1
29.30280957336108,42,1220,128.0,0.57,0.57,5,244,0
29.50671487603306,57,0,166.0,0.48,0.18,0,234,0
20.796729893506402,36,1608,274.0,0.53,0.26,4,402,1
21.289062499999996,18,945,239.0,0.44,0.15,5,189,1
18.106139438085325,39,540,172.0,0.34,0.44,5,108,0
